tweets,,,,,,,,,,,tweets ,,,,,username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,
"JoeOKerr;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/iJUP"";;;;""593541662686715904"";https://twitter.com/JoeOKerr/status/593541662686715904 ",,,,,,,,,,,"JoeOKerr;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/iJUP"";;;;""593541662686715904"";https://twitter.com/JoeOKerr/status/593541662686715904  ",,,,,"JoeOKerr;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/iJUP"";;;;""593541662686715904"";https://twitter.com/JoeOKerr/status/593541662686715904",,,
"Orgelmir;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVG"";;;;""593541661453594626"";https://twitter.com/Orgelmir/status/593541661453594626 ",,,,,,,,,,,"Orgelmir;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVG"";;;;""593541661453594626"";https://twitter.com/Orgelmir/status/593541661453594626  ",,,,,"Orgelmir;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVG"";;;;""593541661453594626"";https://twitter.com/Orgelmir/status/593541661453594626",,,
"IgoneIlliterati;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVF"";;;;""593541660388237312"";https://twitter.com/IgoneIlliterati/status/593541660388237312 ",,,,,,,,,,,"IgoneIlliterati;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVF"";;;;""593541660388237312"";https://twitter.com/IgoneIlliterati/status/593541660388237312  ",,,,,"IgoneIlliterati;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVF"";;;;""593541660388237312"";https://twitter.com/IgoneIlliterati/status/593541660388237312",,,
"nanopatents;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/fJBM"";;;;""593541659457134593"";https://twitter.com/nanopatents/status/593541659457134593 ",,,,,,,,,,,"nanopatents;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/fJBM"";;;;""593541659457134593"";https://twitter.com/nanopatents/status/593541659457134593  ",,,,,"nanopatents;2015-04-29 17:25;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/fJBM"";;;;""593541659457134593"";https://twitter.com/nanopatents/status/593541659457134593",,,
"beforeitsnews;2015-04-29 17:25;0;1;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVE"";;;;""593541657888423937"";https://twitter.com/beforeitsnews/status/593541657888423937 ",,,,,,,,,,,"beforeitsnews;2015-04-29 17:25;0;1;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVE"";;;;""593541657888423937"";https://twitter.com/beforeitsnews/status/593541657888423937  ",,,,,"beforeitsnews;2015-04-29 17:25;0;1;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://b4in.org/aIVE"";;;;""593541657888423937"";https://twitter.com/beforeitsnews/status/593541657888423937",,,
"climatechange_a;2015-04-29 17:25;0;0;""The Swedish National Audit criticises Sweden over sale of lignite mines http://ift.tt/1OYqkkJ # ClimateChange"";;;#;""593541652494622721"";https://twitter.com/climatechange_a/status/593541652494622721 ",,,,,,,,,,,"climatechange_a;2015-04-29 17:25;0;0;""The Swedish National Audit criticises Sweden over sale of lignite mines http://ift.tt/1OYqkkJ # ClimateChange"";;;#;""593541652494622721"";https://twitter.com/climatechange_a/status/593541652494622721  ",,,,,"climatechange_a;2015-04-29 17:25;0;0;""The Swedish National Audit criticises Sweden over sale of lignite mines http://ift.tt/1OYqkkJ # ClimateChange"";;;#;""593541652494622721"";https://twitter.com/climatechange_a/status/593541652494622721",,,
"climatechange_a;2015-04-29 17:25;0;0;""Scientific American article: “How to Misinterpret Climate Change Research” http://ift.tt/1d8VfPI # ClimateChange"";;;#;""593541651286589440"";https://twitter.com/climatechange_a/status/593541651286589440 ",,,,,,,,,,,"climatechange_a;2015-04-29 17:25;0;0;""Scientific American article: “How to Misinterpret Climate Change Research” http://ift.tt/1d8VfPI # ClimateChange"";;;#;""593541651286589440"";https://twitter.com/climatechange_a/status/593541651286589440  ",,,,,"climatechange_a;2015-04-29 17:25;0;0;""Scientific American article: “How to Misinterpret Climate Change Research” http://ift.tt/1d8VfPI # ClimateChange"";;;#;""593541651286589440"";https://twitter.com/climatechange_a/status/593541651286589440",,,
"JHJOwen;2015-04-29 17:25;0;0;""Renewable energy is key to reducing carbon emissions. Some politicians don't believe in climate change. Really?!"";;;;""593541643866927104"";https://twitter.com/JHJOwen/status/593541643866927104 ",,,,,,,,,,,"JHJOwen;2015-04-29 17:25;0;0;""Renewable energy is key to reducing carbon emissions. Some politicians don't believe in climate change. Really?!"";;;;""593541643866927104"";https://twitter.com/JHJOwen/status/593541643866927104  ",,,,,"JHJOwen;2015-04-29 17:25;0;0;""Renewable energy is key to reducing carbon emissions. Some politicians don't believe in climate change. Really?!"";;;;""593541643866927104"";https://twitter.com/JHJOwen/status/593541643866927104",,,
"WRIClimate;2015-04-29 17:25;3;1;""Sydney storms get more intense as engineers begin to adjust to # climate change via @ SydneyMornHeral http://ow.ly/MhdMn"";;@;#;""593541580851695616"";https://twitter.com/WRIClimate/status/593541580851695616 ",,,,,,,,,,,"WRIClimate;2015-04-29 17:25;3;1;""Sydney storms get more intense as engineers begin to adjust to # climate change via @ SydneyMornHeral http://ow.ly/MhdMn"";;@;#;""593541580851695616"";https://twitter.com/WRIClimate/status/593541580851695616  ",,,,,"WRIClimate;2015-04-29 17:25;3;1;""Sydney storms get more intense as engineers begin to adjust to # climate change via @ SydneyMornHeral http://ow.ly/MhdMn"";;@;#;""593541580851695616"";https://twitter.com/WRIClimate/status/593541580851695616",,,
"allontheline_nv;2015-04-29 17:25;2;2;""Getting ahead of # climate change is key to adapting agriculture—and @ BarackObama plans to help farmers fight: http://ofa.bo/j4sR"";;@;#;""593541520550072320"";https://twitter.com/allontheline_nv/status/593541520550072320 ",,,,,,,,,,,"allontheline_nv;2015-04-29 17:25;2;2;""Getting ahead of # climate change is key to adapting agriculture—and @ BarackObama plans to help farmers fight: http://ofa.bo/j4sR"";;@;#;""593541520550072320"";https://twitter.com/allontheline_nv/status/593541520550072320  ",,,,,"allontheline_nv;2015-04-29 17:25;2;2;""Getting ahead of # climate change is key to adapting agriculture—and @ BarackObama plans to help farmers fight: http://ofa.bo/j4sR"";;@;#;""593541520550072320"";https://twitter.com/allontheline_nv/status/593541520550072320",,,
"freddygilbs;2015-04-29 17:24;0;0;""@rhysbachvw I thought he'd deny man made climate change but didn't expect him to say we're in one of the coldest periods!"";;@rhysbachvw;;""593541479886364672"";https://twitter.com/freddygilbs/status/593541479886364672 ",,,,,,,,,,,"freddygilbs;2015-04-29 17:24;0;0;""@rhysbachvw I thought he'd deny man made climate change but didn't expect him to say we're in one of the coldest periods!"";;@rhysbachvw;;""593541479886364672"";https://twitter.com/freddygilbs/status/593541479886364672  ",,,,,"freddygilbs;2015-04-29 17:24;0;0;""@rhysbachvw I thought he'd deny man made climate change but didn't expect him to say we're in one of the coldest periods!"";;@rhysbachvw;;""593541479886364672"";https://twitter.com/freddygilbs/status/593541479886364672",,,
"lush_cmte;2015-04-29 17:24;1;0;""Why do a study if there is no intention to act? Hmmm? EPA Spends $84 000 to Study Churches That Preach Climate Change http://freebeacon.com/issues/epa-spends-84000-to-study-churches-that-preach-climate-change/ …"";;;;""593541455156613120"";https://twitter.com/lush_cmte/status/593541455156613120",,,,,,,,,,,"lush_cmte;2015-04-29 17:24;1;0;""Why do a study if there is no intention to act? Hmmm? EPA Spends $84 000 to Study Churches That Preach Climate Change http://freebeacon.com/issues/epa-spends-84000-to-study-churches-that-preach-climate-change/ …"";;;;""593541455156613120"";https://twitter.com/lush_cmte/status/593541455156613120 ",,,,,"lush_cmte;2015-04-29 17:24;1;0;""Why do a study if there is no intention to act? Hmmm? EPA Spends $84","000 to Study Churches That Preach Climate Change http://freebeacon.com/issues/epa-spends-84000-to-study-churches-that-preach-climate-change/ …"";;;;""593541455156613120"";https://twitter.com/lush_cmte/status/593541455156613120",,
"AnimalRightsJen;2015-04-29 17:24;1;0;""# ClimateChange Climate change: California governor orders drastic cut in greenhouse gas emiss... http://bit.ly/1EqI0Tl # Tcot # UniteBlue"";;;# # #;""593541433308483584"";https://twitter.com/AnimalRightsJen/status/593541433308483584 ",,,,,,,,,,,"AnimalRightsJen;2015-04-29 17:24;1;0;""# ClimateChange Climate change: California governor orders drastic cut in greenhouse gas emiss... http://bit.ly/1EqI0Tl # Tcot # UniteBlue"";;;# # #;""593541433308483584"";https://twitter.com/AnimalRightsJen/status/593541433308483584  ",,,,,"AnimalRightsJen;2015-04-29 17:24;1;0;""# ClimateChange Climate change: California governor orders drastic cut in greenhouse gas emiss... http://bit.ly/1EqI0Tl # Tcot # UniteBlue"";;;# # #;""593541433308483584"";https://twitter.com/AnimalRightsJen/status/593541433308483584",,,
"AnimalRightsJen;2015-04-29 17:24;0;0;""# ClimateChange Forest canopies buffer against climate change: However  current models of how ... http://bit.ly/1dustJm # Tcot # UniteBlue"";;;# # #;""593541432482246656"";https://twitter.com/AnimalRightsJen/status/593541432482246656",,,,,,,,,,,"AnimalRightsJen;2015-04-29 17:24;0;0;""# ClimateChange Forest canopies buffer against climate change: However  current models of how ... http://bit.ly/1dustJm # Tcot # UniteBlue"";;;# # #;""593541432482246656"";https://twitter.com/AnimalRightsJen/status/593541432482246656 ",,,,,"AnimalRightsJen;2015-04-29 17:24;0;0;""# ClimateChange Forest canopies buffer against climate change: However"," current models of how ... http://bit.ly/1dustJm # Tcot # UniteBlue"";;;# # #;""593541432482246656"";https://twitter.com/AnimalRightsJen/status/593541432482246656",,
"AnimalRightsJen;2015-04-29 17:24;0;0;""# ClimateChange Sustainable Cities Work for Climate Change: Sustainable cities work for climat... http://bit.ly/1dusrRV # Tcot # UniteBlue"";;;# # #;""593541431668518912"";https://twitter.com/AnimalRightsJen/status/593541431668518912 ",,,,,,,,,,,"AnimalRightsJen;2015-04-29 17:24;0;0;""# ClimateChange Sustainable Cities Work for Climate Change: Sustainable cities work for climat... http://bit.ly/1dusrRV # Tcot # UniteBlue"";;;# # #;""593541431668518912"";https://twitter.com/AnimalRightsJen/status/593541431668518912  ",,,,,"AnimalRightsJen;2015-04-29 17:24;0;0;""# ClimateChange Sustainable Cities Work for Climate Change: Sustainable cities work for climat... http://bit.ly/1dusrRV # Tcot # UniteBlue"";;;# # #;""593541431668518912"";https://twitter.com/AnimalRightsJen/status/593541431668518912",,,
"ourcarbon;2015-04-29 17:24;5;3;""New study: These days  3 out of 4 heat waves and 1 out of 5 floods are caused by # climate change. And getting worse. http://www.usatoday.com/story/weather/2015/04/27/global-warming-climate-change-extreme-weather/26461685/ …"";;;#;""593541421900042240"";https://twitter.com/ourcarbon/status/593541421900042240",,,,,,,,,,,"ourcarbon;2015-04-29 17:24;5;3;""New study: These days  3 out of 4 heat waves and 1 out of 5 floods are caused by # climate change. And getting worse. http://www.usatoday.com/story/weather/2015/04/27/global-warming-climate-change-extreme-weather/26461685/ …"";;;#;""593541421900042240"";https://twitter.com/ourcarbon/status/593541421900042240 ",,,,,"ourcarbon;2015-04-29 17:24;5;3;""New study: These days"," 3 out of 4 heat waves and 1 out of 5 floods are caused by # climate change. And getting worse. http://www.usatoday.com/story/weather/2015/04/27/global-warming-climate-change-extreme-weather/26461685/ …"";;;#;""593541421900042240"";https://twitter.com/ourcarbon/status/593541421900042240",,
"nigel2john;2015-04-29 17:24;0;0;""@UKELECTIONS2015 @ TeresasMisc @ LordAshcroft Labour: 1m green jobs in climate change plan # HellYesEdpic.twitter.com/VHS7psY1bG"";;@UKELECTIONS2015 @ @;#;""593541371841093632"";https://twitter.com/nigel2john/status/593541371841093632 ",,,,,,,,,,,"nigel2john;2015-04-29 17:24;0;0;""@UKELECTIONS2015 @ TeresasMisc @ LordAshcroft Labour: 1m green jobs in climate change plan # HellYesEdpic.twitter.com/VHS7psY1bG"";;@UKELECTIONS2015 @ @;#;""593541371841093632"";https://twitter.com/nigel2john/status/593541371841093632  ",,,,,"nigel2john;2015-04-29 17:24;0;0;""@UKELECTIONS2015 @ TeresasMisc @ LordAshcroft Labour: 1m green jobs in climate change plan # HellYesEdpic.twitter.com/VHS7psY1bG"";;@UKELECTIONS2015 @ @;#;""593541371841093632"";https://twitter.com/nigel2john/status/593541371841093632",,,
"TurbulentWaters;2015-04-29 17:24;0;0;""Climate change will significantly affect Australians’ health  report finds http://gu.com/p/48vmc/stw"";;;;""593541355579768832"";https://twitter.com/TurbulentWaters/status/593541355579768832",,,,,,,,,,,"TurbulentWaters;2015-04-29 17:24;0;0;""Climate change will significantly affect Australians’ health  report finds http://gu.com/p/48vmc/stw"";;;;""593541355579768832"";https://twitter.com/TurbulentWaters/status/593541355579768832 ",,,,,"TurbulentWaters;2015-04-29 17:24;0;0;""Climate change will significantly affect Australians’ health"," report finds http://gu.com/p/48vmc/stw"";;;;""593541355579768832"";https://twitter.com/TurbulentWaters/status/593541355579768832",,
"Solutions42;2015-04-29 17:24;0;0;""What if I told you there is a better way? # nuclear # climatechange # EnergyRevolutionpic.twitter.com/9CapJA2bkg"";;;# # #;""593541337217146881"";https://twitter.com/Solutions42/status/593541337217146881 ",,,,,,,,,,,"Solutions42;2015-04-29 17:24;0;0;""What if I told you there is a better way? # nuclear # climatechange # EnergyRevolutionpic.twitter.com/9CapJA2bkg"";;;# # #;""593541337217146881"";https://twitter.com/Solutions42/status/593541337217146881  ",,,,,"Solutions42;2015-04-29 17:24;0;0;""What if I told you there is a better way? # nuclear # climatechange # EnergyRevolutionpic.twitter.com/9CapJA2bkg"";;;# # #;""593541337217146881"";https://twitter.com/Solutions42/status/593541337217146881",,,
"NahBabyNah;2015-04-29 17:24;2;2;""California or Venezuela? Electricity Will Be Rationed Using Climate Change As Culprit… http://ln.is/weaselzippers.us/222/5bUL2 … @ redhatgeek"";;@;;""593541299002855425"";https://twitter.com/NahBabyNah/status/593541299002855425 ",,,,,,,,,,,"NahBabyNah;2015-04-29 17:24;2;2;""California or Venezuela? Electricity Will Be Rationed Using Climate Change As Culprit… http://ln.is/weaselzippers.us/222/5bUL2 … @ redhatgeek"";;@;;""593541299002855425"";https://twitter.com/NahBabyNah/status/593541299002855425  ",,,,,"NahBabyNah;2015-04-29 17:24;2;2;""California or Venezuela? Electricity Will Be Rationed Using Climate Change As Culprit… http://ln.is/weaselzippers.us/222/5bUL2 … @ redhatgeek"";;@;;""593541299002855425"";https://twitter.com/NahBabyNah/status/593541299002855425",,,
"FraxLo;2015-04-29 17:24;0;0;""Signed up for @ denial101x MOOC on why people deny the overwhelming consensus on climate change. Wk1 full of good stuff. # Denial101x"";;@;#;""593541283207061504"";https://twitter.com/FraxLo/status/593541283207061504 ",,,,,,,,,,,"FraxLo;2015-04-29 17:24;0;0;""Signed up for @ denial101x MOOC on why people deny the overwhelming consensus on climate change. Wk1 full of good stuff. # Denial101x"";;@;#;""593541283207061504"";https://twitter.com/FraxLo/status/593541283207061504  ",,,,,"FraxLo;2015-04-29 17:24;0;0;""Signed up for @ denial101x MOOC on why people deny the overwhelming consensus on climate change. Wk1 full of good stuff. # Denial101x"";;@;#;""593541283207061504"";https://twitter.com/FraxLo/status/593541283207061504",,,
